material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,total_magnetization,nsites,density,volume,energy_per_atom,e_total,is_magnetic,space_group_symbol,space_group_number,crystal_system,point_group,ordering,icsd_ids,has_props,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-bftoh,RbS,-1.15759997333333,0.001865029999999,False,1.7115,1.0900000000000002e-05,4,2.616006430483824,149.21049408184263,-3.716565865833331,5.32864681802008,False,Immm,71,Orthorhombic,mmm,NM,icsd-73175,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-zal,Rb2S5,-0.9552900410714281,0.0,True,1.9539,0.0,28,2.621350498819616,839.3706492482418,-4.190726713571429,,False,P2_12_12_1,19,Orthorhombic,222,NM,icsd-100321,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bpbgv,Rb2S,-1.073124205833333,0.08762655833333301,False,1.896199999999999,6.9e-06,6,3.245984330799588,207.69689098296038,-3.105946158333333,,False,P6_3/mmc,194,Hexagonal,6/mmm,NM,"icsd-27462,icsd-261443","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-lxh,Rb2S,-1.160750764166667,0.0,True,1.9632,0.0,3,2.866265052449509,117.60616016832167,-3.193572716666667,6.614046333295687,False,Fm-3m,225,Cubic,m-3m,NM,icsd-29208,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-lak,Rb2S3,-1.086621892499998,0.0,True,1.3433,0.0,10,2.893271352854191,306.6292394225025,-3.961274148999999,7.686245549746239,False,Cmc2_1,36,Orthorhombic,mm2,NM,icsd-14092,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ckstk,Rb2S,-1.14694151,0.013809254166666,False,1.9681000000000002,0.0,12,3.178686510964984,424.18832518455065,-3.179763462500001,,False,Pnma,62,Orthorhombic,mmm,NM,icsd-261444,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpqtl,CsS3,-0.655204124609374,0.0,True,1.6567,0.0,16,2.9779879273809833,510.98964781934046,-12.957845295,8.27345702,False,P-1,2,Triclinic,-1,NM,"icsd-24678,icsd-428612","{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cieio,CsS,-0.574861051406248,0.5330467050000001,False,0.0,0.9998788999999991,2,3.618140262644949,75.71289677265011,-17.146106165,,True,Pm-3m,221,Cubic,m-3m,FM,"icsd-26727,icsd-33679","{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': False}",,,,,,
mp-brhq,CsS,-1.107907756406248,0.0,True,1.726,0.0,4,3.167069221311618,172.99266992412373,-17.67915287,5.856217635018016,False,Immm,71,Orthorhombic,mmm,NM,icsd-200474,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpxaa,Cs2S5,-0.743681253794641,0.0,True,1.8661999999999992,0.0,28,3.046112503708791,929.2044401895766,-13.6561229875,,False,P2_12_12_1,19,Orthorhombic,222,NM,icsd-201073,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cjikk,Cs2S,-1.125713528437498,0.066724820000001,False,2.079099999999999,0.0,6,4.06293933572594,243.48607467962862,-20.542694604166666,,False,P6_3/mmc,194,Hexagonal,6/mmm,NM,icsd-27463,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cjlbc,Cs2S3,-0.9696989546874981,0.0,True,1.3635,0.0,10,3.416714592943785,351.8730811412738,-15.833502490999999,7.899511060000001,False,Cmc2_1,36,Orthorhombic,mm2,NM,icsd-14094,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-betwh,Cs2S,-1.192438348437498,0.0,True,2.0952,0.0,12,4.026382662216831,491.3935080242464,-20.609419424166667,12.356775963333334,False,Pnma,62,Orthorhombic,mmm,NM,"icsd-1030,icsd-183208,icsd-183207","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-qg,BeS,-1.307732301249999,0.0,True,3.1453,0.0,2,2.361792329991975,28.880721048437852,-5.24613759,7.257313020014329,False,F-43m,216,Cubic,-43m,NM,"icsd-186889,icsd-183373,icsd-44724,icsd-616412,icsd-616413","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpiqs,Be3S,0.298261593124999,0.9521277437500001,False,0.0,0.0010896,8,1.976097059840504,99.3275361053147,-3.54064748375,,False,P6_3/mmc,194,Hexagonal,6/mmm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpmje,MgS,-1.637005008749998,0.024979367500001,False,0.0,3e-07,4,2.064547153226297,90.6780811840163,-4.520938872499999,,False,P6_3mc,186,Hexagonal,6mm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cplve,Mg149S,-0.001504465016665,0.020655326666667,False,0.0,3e-07,150,1.8080709544474671,3355.3971312723584,-1.6486873313333321,,False,P-6m2,187,Hexagonal,-6m2,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-thg,MgS,-1.627640141249999,0.034344235,False,3.3692,0.0,2,2.058127166696223,45.480468213487164,-4.511574005,6.6851863233333315,False,F-43m,216,Cubic,-43m,NM,icsd-159401,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-byp,MgS,-1.66198437625,0.0,True,2.7574,0.0,2,2.649386380469676,35.33066670617066,-4.545918240000001,16.01695245015448,False,Fm-3m,225,Cubic,m-3m,NM,"icsd-642784,icsd-642787,icsd-30241,icsd-659124,icsd-53939,icsd-642786,icsd-187171,icsd-41234,icsd-28903,icsd-44930,icsd-603166","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpmjv,MgS2,-1.154441889999999,0.0,True,1.133699999999999,0.0,6,2.388487798502099,122.96464101417257,-4.456197036666666,9.26254651,False,R-3m,166,Trigonal,2/m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpmjp,MgS2,-1.149524213333332,0.004917676666666,False,0.0,0.0,6,2.388496738407244,122.96418076978154,-4.45127936,,False,Cmc2_1,36,Orthorhombic,mm2,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpmjl,MgS3,-0.759766946874998,0.106064470625,False,0.0,0.0,4,2.6720000804621913,74.88583514214879,-4.270432735,,False,Pmm2,25,Orthorhombic,mm2,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cmi,CaS,-2.436088926406249,0.0,True,2.3819,0.0,2,2.5810342007468723,46.414057530527266,-9.97225439,12.091625876473438,False,Fm-3m,225,Cubic,m-3m,NM,"icsd-619529,icsd-619534,icsd-186785,icsd-619537,icsd-603165,icsd-30236,icsd-619533,icsd-53940,icsd-619527,icsd-52784,icsd-619530,icsd-28902,icsd-41956,icsd-619528,icsd-619540,icsd-619538,icsd-60200","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-cxa,SrS2,-1.593265490208332,0.023394710729169002,False,1.2822,0.0,6,3.489948853995782,144.40716119265772,-11.997843998333332,,False,I4/mcm,140,Tetragonal,4/mmm,NM,"icsd-642,icsd-23640","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-pst,SrS,-2.125360496406252,0.29962980499999803,False,1.7896,0.0,2,4.025755566163782,49.367532359995124,-13.715209645000002,,False,Pm-3m,221,Cubic,m-3m,NM,"icsd-164144,icsd-52111","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bpv,SrS,-2.42499030140625,0.0,True,2.497,0.0,2,3.5934057106330632,55.30731406084619,-14.01483945,11.869142580037469,False,Fm-3m,225,Cubic,m-3m,NM,"icsd-651059,icsd-164143,icsd-651057,icsd-182724,icsd-53941,icsd-651061,icsd-651068,icsd-290055,icsd-30239,icsd-28900,icsd-249177,icsd-659132,icsd-651054,icsd-52112,icsd-651056,icsd-651060,icsd-651062","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-btf,SrS3,-1.180148172109374,0.032346978593750006,False,1.093099999999999,0.0,8,3.022178550107542,201.99467600365136,-10.99209136,19.40863759666667,False,Aea2,41,Orthorhombic,mm2,NM,icsd-23638,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-jf,BaS3,-1.4342925506249982,0.0,True,1.391299999999999,0.0,8,3.80619643432229,203.75848204461352,-5.01708457,13.623316369999998,False,P-42_1m,113,Tetragonal,-42m,NM,"icsd-23637,icsd-70059","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bai,BaS2,-1.7528733849999991,0.0,True,1.598199999999999,0.0,6,3.693656366723054,181.1360806348224,-5.150796840000001,10.303238296642716,False,C2/c,15,Monoclinic,2/m,NM,"icsd-42134,icsd-23639,icsd-2004","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqya,BaS3,-1.390724586249999,0.043567964374998006,False,1.0473,0.0,16,3.5247779945349933,440.0531375443088,-4.973516605625001,13.697308956666665,False,P2_12_12,18,Orthorhombic,222,NM,icsd-26765,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cfs,BaS,-2.329565223749999,0.0,True,2.1488,0.0,2,4.190346371817915,67.12620118023261,-5.35775155,14.953045706679056,False,Fm-3m,225,Cubic,m-3m,NM,"icsd-616059,icsd-52690,icsd-616052,icsd-30240,icsd-616053,icsd-616056,icsd-53942","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': True, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
