material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,total_magnetization,nsites,density,volume,energy_per_atom,e_total,is_magnetic,space_group_symbol,space_group_number,crystal_system,point_group,ordering,icsd_ids,has_props,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-frn,Ba(Mo3S4)2,-1.162022554000014,0.0023248055833180003,False,0.0,1.885786,15,5.316099567700779,302.8293615571059,-7.834826374000015,,True,R-3,148,Trigonal,-3,FM,"icsd-615980,icsd-615975,icsd-65776,icsd-85489,icsd-62157,icsd-615979","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-behkb,Ba2(Mo2S3)3,-1.311938195441174,0.0,True,0.0,0.003280399999999,68,5.244677194430802,1442.3408736297529,-7.555963486764703,,False,P6_3mc,186,Hexagonal,6mm,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ilw,Ba(Mo3S4)2,-1.163883688000015,0.00046367158331800005,False,0.0,1e-07,15,5.330034271050947,302.03765232890487,-7.836687508000015,,False,P-1,2,Triclinic,-1,NM,"icsd-65775,icsd-85490","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cscyb,BaPdS2,-1.321141268749999,0.149954113749999,False,0.0,0.0001269,4,5.038883115578216,101.45934614499242,-5.1645543125,,False,P4/mmm,123,Tetragonal,4/mmm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-fyf,BaPdS2,-1.471095382499999,0.0,True,0.3649,0.0,8,4.897990044023699,208.75574740353002,-5.314508426250001,23.436594016683383,False,Cmcm,63,Orthorhombic,mmm,NM,"icsd-202009,icsd-63588","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bqwd,Ba(PdS2)2,-1.124628872142858,0.0,True,0.7791999999999991,0.0,14,5.022717317257348,316.34140399923814,-5.242961645000002,17.04833398,False,P2_1/m,11,Monoclinic,2/m,NM,icsd-79930,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-mrz,Ba(AgS)2,-1.063721045666665,0.008285146999997,False,0.8761000000000001,2e-07,5,5.696195130144422,121.6190673247031,-4.239650190000001,19.769424803305185,False,P-3m1,164,Trigonal,-3m,NM,icsd-50183,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-brxq,BaAg8S5,-0.521217914345237,0.011834407857140001,False,0.8058000000000001,0.0,56,6.559844559479574,1175.1605623747257,-3.760465409285714,,False,P2_1/m,11,Monoclinic,2/m,NM,icsd-50662,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-crxmk,Ba2Ag8S7,-0.741530335637251,0.0067845270588230006,False,0.9648999999999991,0.0,34,5.883198490119896,768.882735450982,-4.008779470588233,,False,Pmn2_1,31,Orthorhombic,mm2,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bbcf,Ba2CdS3,-1.8496002737500001,0.0,True,2.0892,0.0,24,4.649905842641991,690.3125667328919,-4.717959141666668,,False,Pnma,62,Orthorhombic,mmm,NM,icsd-66654,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ndt,BaCdS2,-1.583339704374998,0.020061930000003003,False,1.7377999999999991,0.004641699999999,16,4.634532205928844,449.8318730756585,-4.371784843125,,False,Pnma,62,Orthorhombic,mmm,NM,icsd-66655,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-nun,Ba2HfS4,-2.208330561428571,0.0,True,0.8648,0.0,7,4.9765721093957715,193.9978029565265,-6.543291955714287,39.07376125068722,False,I4/mmm,139,Tetragonal,4/mmm,NM,icsd-80652,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ceuwe,BaHfS3,-2.111422738499999,0.028355060499999002,False,0.8438999999999991,4.93e-05,5,5.436616236620325,125.84335405165709,-6.96909416,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-daska,BaHfS3,-2.111515094499999,0.028262704499998,False,0.8329000000000001,3.3900000000000004e-05,5,5.435170255671467,125.8768336086791,-6.969186516000001,,False,Pm-3m,221,Cubic,m-3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-ckxld,BaHfS3,-2.139777798999998,0.0,True,1.252399999999999,0.0,20,5.547751676715811,493.2895787527485,-6.997449220499999,58.18681615,False,Pnma,62,Orthorhombic,mmm,NM,icsd-615918,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-ceuyt,BaHfS3,-2.132271587999999,0.007506210999999,False,0.866499999999999,0.0038439,20,5.514654763774347,496.25011988220575,-6.9899430095,,False,Pnma,62,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ceuwn,BaHfS3,-0.568850240499999,1.570927558499998,False,0.0,0.477922399999999,5,5.766849582479653,118.6370499391143,-5.426521662000001,,False,Cmmm,65,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpsdu,Ba4Hf3S10,-2.146369037941175,0.021636369117648,False,0.5937,0.0001905,17,5.214155236231067,447.5831642059846,-6.788806918823529,,False,I4/mmm,139,Tetragonal,4/mmm,NM,icsd-602359,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bfsai,Ba5Hf4S13,-2.135647569886362,0.025942471704534002,False,0.5503,9.9e-06,22,5.267205817324192,572.9660518059367,-6.827002164545454,,False,I4/mmm,139,Tetragonal,4/mmm,NM,icsd-71936,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfooe,Ba6Hf5S16,-2.128523974814813,0.029026762592592,False,0.5949,0.027968399999999,27,5.299566454236695,698.5650949144898,-6.850677981851851,,False,I4/mmm,139,Tetragonal,4/mmm,NM,icsd-71935,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-fxx,BaTaS3,-1.7826291849666651,0.0,True,0.0,2e-07,10,5.773115876741495,238.4304913891586,-7.022248309,,False,P6_3/mmc,194,Hexagonal,6/mmm,NM,"icsd-659541,icsd-616077,icsd-16083","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-brla,Ba3(TaS4)2,-1.84273351548717,0.0,True,1.108,0.0,39,5.089566194332099,1008.5421873381878,-6.657345946666658,,False,P2/m,10,Monoclinic,2/m,NM,icsd-202878,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bmnif,Ba11(Ta3S13)2,-1.866926389976742,0.021093796046505003,False,0.9842999999999991,0.002731099999999,43,4.8776516744186935,1167.694347516522,-6.51535964860465,,False,P1,1,Triclinic,1,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-vic,Ba2Re6S11,-1.170297625394733,0.0,True,1.338499999999999,0.0,38,7.250970194048355,799.0640270175059,-7.698613939210523,,False,R-3c,167,Trigonal,-3m,NM,"icsd-30737,icsd-201072","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-brin,BaPt2S3,-1.228545602361105,0.001417140555547,False,0.9791999999999991,0.0,24,7.169865183256979,577.785821059076,-5.640784721944439,18.72355605333333,False,P4_12_12,92,Tetragonal,422,NM,icsd-201146,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfuie,BaPt2S3,-1.229962742916658,0.0,True,1.3649,0.0,72,7.549908175402657,1646.1046991091691,-5.642201862499992,,False,P4_12_12,92,Tetragonal,422,NM,icsd-55077,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bplf,BaHgS2,-1.404814385624999,0.0,True,1.1569,0.0,16,5.803646072710984,460.1347096257203,-4.030674986249998,15.901796283333331,False,Pmc2_1,26,Orthorhombic,mm2,NM,"icsd-32648,icsd-251739","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
